978,631,6500,7499
978,631,90000,99999
978,632,00,11
978,632,600,679
978,65,00,01
978,65,250,299
978,65,300,302
978,65,5000,5129
978,65,5200,6149
978,65,80000,81824
978,65,83000,89999
978,65,900000,902449
978,65,980000,999999
978,7,00,09
978,7,100,499
978,7,5000,7999
978,7,80000,89999
978,7,900000,999999
978,80,00,19
978,80,200,529
978,80,53000,54999
978,80,550,689
978,80,69000,69999
978,80,7000,8499
978,80,85000,89999
978,80,900000,998999
978,80,99900,99999
978,81,00,18
978,81,19000,19999
978,81,200,699
978,81,7000,8499
978,81,85000,89999
978,81,900000,999999
978,82,00,19
978,82,200,689
978,82,690000,699999
978,82,7000,8999
978,82,90000,98999
978,82,990000,999999
978,83,00,19
978,83,200,599
978,83,60000,69999
978,83,7000,8499
978,83,85000,89999
978,83,900000,999999
978,84,00,09
978,84,10000,10499
978,84,1050,1199
978,84,120000,129999
978,84,1300,1399
978,84,140,149
978,84,15000,19999
978,84,200,699
978,84,7000,8499
978,84,85000,89999
978,84,9000,9199
978,84,920000,923999
978,84,92400,92999
978,84,930000,949999
978,84,95000,96999
978,84,9700,9999
978,85,00,19
978,85,200,454
978,85,455000,455299
978,85,45530,45599
978,85,456,528
978,85,52900,53199
978,85,5320,5339
978,85,534,539
978,85,54000,54029
978,85,54030,54039
978,85,540400,540499
978,85,54050,54089
978,85,540900,540999
978,85,54100,54399
978,85,5440,5479
978,85,54800,54999
978,85,5500,5999
978,85,60000,69999
978,85,7000,8499
978,85,85000,89999
978,85,900000,924999
978,85,92500,94499
978,85,9450,9599
978,85,96,97
978,85,98000,99999
978,86,00,29
978,86,300,599
978,86,6000,7999
978,86,80000,89999
978,86,900000,999999
978,87,00,29
978,87,400,649
978,87,7000,7999
978,87,85000,94999
978,87,970000,999999
978,88,00,19
978,88,200,311
978,88,31200,31499
978,88,315,318
978,88,31900,32299
978,88,323,326
978,88,3270,3389
978,88,339,360
978,88,3610,3629
978,88,363,548
978,88,5490,5549
978,88,555,599
978,88,6000,8499
978,88,85000,89999
978,88,900000,909999
978,88,910,926
978,88,9270,9399
978,88,940000,947999
978,88,94800,99999
978,89,00,24
978,89,250,549
978,89,5500,8499
978,89,85000,94999
978,89,950000,969999
978,89,97000,98999
978,89,990,999
978,90,00,19
978,90,200,499
978,90,5000,6999
978,90,70000,79999
978,90,800000,849999
978,90,8500,8999
978,90,90,90
978,90,94,94
978,91,0,1
978,91,20,49
978,91,500,649
978,91,7000,8199
978,91,85000,94999
978,91,970000,999999
978,92,0,5
978,92,60,79
978,92,800,899
978,92,9000,9499
978,92,95000,98999
978,92,990000,999999
978,93,00,09
978,93,100,499
978,93,5000,7999
978,93,80000,95999
978,93,960000,999999
978,94,000,599
978,94,6000,6387
978,94,638800,638809
978,94,63881,63881
978,94,638820,638839
978,94,63884,63885
978,94,638860,638869
978,94,63887,63889
978,94,6389,6395
978,94,639600,639609
978,94,63961,63962
978,94,639630,639639
978,94,63964,63964
978,94,639650,639659
978,94,63966,63969
978,94,6397,6399
978,94,640000,640009
978,94,64001,64004
978,94,640050,640059
978,94,64006,64006
978,94,640070,640089
978,94,64009,64009
978,94,6401,6406
978,94,640700,640739
978,94,64074,64074
978,94,640750,640759
978,94,64076,64077
978,94,640780,640799
978,94,6408,6419
978,94,64200,64201
978,94,642020,642029
978,94,64203,64203
978,94,642040,642049
978,94,64205,64206
978,94,642070,642079
978,94,64208,64208
978,94,642090,642099
978,94,6421,6432
978,94,64330,64331
978,94,643320,643329
978,94,64333,64333
978,94,643340,643359
978,94,64336,64336
978,94,643370,643379
978,94,64338,64339
978,94,6434,6435
978,94,643600,643609
978,94,64361,64363
978,94,643640,643659
978,94,64366,64366
978,94,643670,643679
978,94,64368,64369
978,94,6437,6443
978,94,644400,644409
978,94,64441,64441
978,94,644420,644429
978,94,64443,64443
978,94,644440,644449
978,94,64445,64446
978,94,644470,644489
978,94,64449,64449
978,94,6445,6450
978,94,64510,64512
978,94,645130,645139
978,94,64514,64515
978,94,645160,645199
978,94,6452,6458
978,94,645900,645909
978,94,64591,64592
978,94,645930,645949
978,94,64595,64596
978,94,645970,645989
978,94,64599,64599
978,94,6460,6465
978,94,646600,646609
978,94,64661,64662
978,94,646630,646659
978,94,64666,64666
978,94,646670,646689
978,94,64669,64669
978,94,6467,6474
978,94,64750,64751
978,94,647520,647539
978,94,64754,64754
978,94,647550,647559
978,94,64756,64757
978,94,647580,647589
978,94,64759,64759
978,94,6476,6476
978,94,647700,647708
978,94,64771,64771
978,94,647800,647809
978,94,64781,64781
978,94,647820,647829
978,94,64783,64786
978,94,647870,647879
978,94,64788,64789
978,94,6479,8999
978,94,90000,99999
978,950,00,49
978,950,500,899
978,950,9000,9899
978,950,99000,99999
978,951,0,1
978,951,20,54
978,951,550,889
978,951,8900,9499
978,951,95000,99999
978,952,00,19
978,952,200,499
978,952,5000,5999
978,952,60,64
978,952,65000,65999
978,952,6600,6699
978,952,67000,69999
978,952,7000,7999
978,952,80,94
978,952,9500,9899
978,952,99000,99999
978,953,0,0
978,953,10,14
978,953,150,459
978,953,46000,49999
978,953,500,500
978,953,50100,50999
978,953,51,54
978,953,55000,59999
978,953,6000,9499
978,953,95000,99999
978,954,00,28
978,954,2900,2999
978,954,300,799
978,954,8000,8999
978,954,90000,92999
978,954,9300,9999
978,955,0000,1999
978,955,20,33
978,955,3400,3549
978,955,35500,35999
978,955,3600,3799
978,955,38000,38999
978,955,3900,4099
978,955,41000,44999
978,955,4500,4999
978,955,50000,54999
978,955,550,710
978,955,71100,71499
978,955,7150,9499
978,955,95000,99999
978,956,00,07
978,956,08000,08499
978,956,09000,09999
978,956,10,19
978,956,200,599
978,956,6000,6999
978,956,7000,9999
978,957,00,02
978,957,0300,0499
978,957,05,19
978,957,2000,2099
978,957,21,27
978,957,28000,30999
978,957,31,43
978,957,440,819
978,957,8200,9699
978,957,97000,99999
978,958,00,49
978,958,500,509
978,958,5100,5199
978,958,52000,53999
978,958,5400,5599
978,958,56000,59999
978,958,600,799
978,958,8000,9499
978,958,95000,99999
978,959,00,19
978,959,200,699
978,959,7000,8499
978,959,85000,99999
978,960,00,19
978,960,200,659
978,960,6600,6899
978,960,690,699
978,960,7000,8499
978,960,85000,92999
978,960,93,93
978,960,9400,9799
978,960,98000,99999
978,961,00,19
978,961,200,599
978,961,6000,8999
978,961,90000,97999
978,962,00,19
978,962,200,699
978,962,7000,8499
978,962,85000,86999
978,962,8700,8999
978,962,900,999
978,963,00,19
978,963,200,699
978,963,7000,8499
978,963,85000,89999
978,963,9000,9999
978,964,00,14
978,964,150,249
978,964,2500,2999
978,964,300,549
978,964,5500,8999
978,964,90000,96999
978,964,970,989
978,964,9900,9999
978,965,00,19
978,965,200,599
978,965,7000,7999
978,965,90000,99999
978,966,00,12
978,966,130,139
978,966,14,14
978,966,1500,1699
978,966,170,199
978,966,2000,2789
978,966,279,289
978,966,2900,2999
978,966,300,699
978,966,7000,8999
978,966,90000,90999
978,966,910,949
978,966,95000,97999
978,966,980,999
978,967,0000,0999
978,967,10000,19999
978,967,2000,2499
978,967,250,254
978,967,25500,26999
978,967,2700,2799
978,967,2800,2999
978,967,300,499
978,967,5000,5999
978,967,60,89
978,967,900,989
978,967,9900,9989
978,967,99900,99999
978,968,01,39
978,968,400,499
978,968,5000,7999
978,968,800,899
978,968,9000,9999
978,969,0,1
978,969,20,20
978,969,210,219
978,969,2200,2299
978,969,23000,23999
978,969,24,39
978,969,400,749
978,969,7500,9999
978,970,01,59
978,970,600,899
978,970,9000,9099
978,970,91000,96999
978,970,9700,9999
978,971,000,015
978,971,0160,0199
978,971,02,02
978,971,0300,0599
978,971,06,49
978,971,500,849
978,971,8500,9099
978,971,91000,95999
978,971,9600,9699
978,971,97,98
978,971,9900,9999
978,972,0,1
978,972,20,54
978,972,550,799
978,972,8000,9499
978,972,95000,99999
978,973,0,0
978,973,100,169
978,973,1700,1999
978,973,20,54
978,973,550,759
978,973,7600,8499
978,973,85000,88999
978,973,8900,9499
978,973,95000,99999
978,974,00,19
978,974,200,699
978,974,7000,8499
978,974,85000,89999
978,974,90000,94999
978,974,9500,9999
978,975,00000,01999
978,975,02,23
978,975,2400,2499
978,975,250,599
978,975,6000,9199
978,975,92000,98999
978,975,990,999
978,976,0,3
978,976,40,59
978,976,600,799
978,976,8000,9499
978,976,95000,99999
978,977,00,19
978,977,200,499
978,977,5000,6999
978,977,700,849
978,977,85000,87399
978,977,8740,8899
978,977,890,894
978,977,8950,8999
978,977,90,96
978,977,970,999
978,978,000,199
978,978,2000,2999
978,978,30000,77999
978,978,780,799
978,978,8000,8999
978,978,900,999
978,979,000,099
978,979,1000,1499
978,979,15000,19999
978,979,20,29
978,979,3000,3999
978,979,400,799
978,979,8000,9499
978,979,95000,99999
978,980,00,19
978,980,200,599
978,980,6000,9999
978,981,00,16
978,981,17000,17999
978,981,18,19
978,981,200,299
978,981,3000,3099
978,981,310,399
978,981,4000,9499
978,981,97,99
978,982,00,09
978,982,100,699
978,982,70,89
978,982,9000,9799
978,982,98000,99999
978,983,00,01
978,983,020,199
978,983,2000,3999
978,983,40000,44999
978,983,45,49
978,983,50,79
978,983,800,899
978,983,9000,9899
978,983,99000,99999
978,984,00,39
978,984,400,799
978,984,8000,8999
978,984,90000,99999
978,985,00,39
978,985,400,599
978,985,6000,8799
978,985,880,899
978,985,90000,99999
978,986,00,05
978,986,06000,06999
978,986,0700,0799
978,986,08,11
978,986,120,539
978,986,5400,7999
978,986,80000,99999
978,987,00,09
978,987,1000,1999
978,987,20000,29999
978,987,30,35
978,987,3600,4199
978,987,42,43
978,987,4400,4499
978,987,45000,48999
978,987,4900,4999
978,987,500,824
978,987,8250,8279
978,987,82800,82999
978,987,8300,8499
978,987,85,88
978,987,8900,9499
978,987,95000,99999
978,988,00,11
978,988,12000,19999
978,988,200,699
978,988,70000,79999
978,988,8000,9699
978,988,97000,99999
978,989,0,1
978,989,20,34
978,989,35000,36999
978,989,37,52
978,989,53000,54999
978,989,550,799
978,989,8000,9499
978,989,95000,99999
978,9910,01,08
978,9910,710,799
978,9910,9000,9999
978,9911,20,24
978,9911,550,749
978,9912,40,44
978,9912,750,799
978,9912,9800,9999
978,9913,00,07
978,9913,600,699
978,9913,9550,9999
978,9914,40,55
978,9914,700,774
978,9914,9600,9999
978,9915,40,59
978,9915,650,799
978,9915,9300,9999
978,9916,0,0
978,9916,10,39
978,9916,4,5
978,9916,600,799
978,9916,80,91
978,9916,9250,9999
978,9917,0,0
978,9917,30,34
978,9917,600,699
978,9917,9700,9999
978,9918,0,0
978,9918,20,29
978,9918,600,799
978,9918,9500,9999
978,9919,0,0
978,9919,20,29
978,9919,500,599
978,9919,9000,9999
978,9920,30,42
978,9920,500,799
978,9920,8750,9999
978,9921,0,0
978,9921,30,39
978,9921,700,899
978,9921,9700,9999
978,9922,20,29
978,9922,600,799
978,9922,8500,9999
978,9923,0,0
978,9923,10,69
978,9923,700,899
978,9923,9400,9999
978,9924,30,39
978,9924,500,649
978,9924,9000,9999
978,9925,0,2
978,9925,30,54
978,9925,550,734
978,9925,7350,9999
978,9926,0,1
978,9926,20,39
978,9926,400,799
978,9926,8000,9999
978,9927,00,09
978,9927,100,399
978,9927,4000,4999
978,9928,00,09
978,9928,100,399
978,9928,4000,4999
978,9928,800,899
978,9928,90,99
978,9929,0,3
978,9929,40,54
978,9929,550,799
978,9929,8000,9999
978,9930,00,49
978,9930,500,939
978,9930,9400,9999
978,9931,00,23
978,9931,240,899
978,9931,9000,9999
978,9932,00,39
978,9932,400,849
978,9932,8500,9999
978,9933,0,0
978,9933,10,39
978,9933,400,869
978,9933,87,89
978,9933,9000,9999
978,9934,0,0
978,9934,10,49
978,9934,500,799
978,9934,8000,9999
978,9935,0,0
978,9935,10,39
978,9935,400,899
978,9935,9000,9999
978,9936,0,1
978,9936,20,39
978,9936,400,799
978,9936,8000,9999
978,9937,0,2
978,9937,30,49
978,9937,500,799
978,9937,8000,9999
978,9938,00,79
978,9938,800,949
978,9938,9500,9749
978,9938,975,990
978,9938,9910,9999
978,9939,0,3
978,9939,40,79
978,9939,800,899
978,9939,9000,9599
978,9939,960,979
978,9939,98,99
978,9940,0,1
978,9940,20,49
978,9940,500,839
978,9940,84,86
978,9940,8700,9999
978,9941,0,0
978,9941,10,39
978,9941,400,799
978,9941,8,8
978,9941,9000,9999
978,9942,00,59
978,9942,600,699
978,9942,7000,7499
978,9942,750,849
978,9942,8500,8999
978,9942,900,984
978,9942,9850,9999
978,9943,00,29
978,9943,300,399
978,9943,4000,9749
978,9943,975,999
978,9944,0000,0999
978,9944,100,499
978,9944,5000,5999
978,9944,60,69
978,9944,700,799
978,9944,80,89
978,9944,900,999
978,9945,00,00
978,9945,010,079
978,9945,08,39
978,9945,400,569
978,9945,57,57
978,9945,580,799
978,9945,80,80
978,9945,810,849
978,9945,8500,9999
978,9946,0,1
978,9946,20,39
978,9946,400,899
978,9946,9000,9999
978,9947,0,1
978,9947,20,79
978,9947,800,999
978,9948,00,39
978,9948,400,849
978,9948,8500,9999
978,9949,00,08
978,9949,090,099
978,9949,10,39
978,9949,400,699
978,9949,70,71
978,9949,7200,7499
978,9949,75,89
978,9949,9000,9999
978,9950,00,29
978,9950,300,849
978,9950,8500,9999
978,9951,00,38
978,9951,390,849
978,9951,8500,9799
978,9951,980,999
978,9952,0,1
978,9952,20,39
978,9952,400,799
978,9952,8000,9999
978,9953,0,0
978,9953,10,39
978,9953,400,599
978,9953,60,89
978,9953,9000,9299
978,9953,93,96
978,9953,970,999
978,9954,0,1
978,9954,20,39
978,9954,400,799
978,9954,8000,9899
978,9954,99,99
978,9955,00,39
978,9955,400,929
978,9955,9300,9999
978,9956,0,0
978,9956,10,39
978,9956,400,899
978,9956,9000,9999
978,9957,00,39
978,9957,400,649
978,9957,65,67
978,9957,680,699
978,9957,70,84
978,9957,8500,8799
978,9957,88,99
978,9958,00,01
978,9958,020,029
978,9958,0300,0399
978,9958,040,089
978,9958,0900,0999
978,9958,10,18
978,9958,1900,1999
978,9958,20,49
978,9958,500,899
978,9958,9000,9999
978,9959,0,1
978,9959,20,79
978,9959,800,949
978,9959,9500,9699
978,9959,970,979
978,9959,98,99
978,9960,00,59
978,9960,600,899
978,9960,9000,9999
978,9961,0,2
978,9961,30,69
978,9961,700,949
978,9961,9500,9999
978,9962,00,54
978,9962,5500,5599
978,9962,56,59
978,9962,600,849
978,9962,8500,9999
978,9963,0,1
978,9963,2000,2499
978,9963,250,279
978,9963,2800,2999
978,9963,30,54
978,9963,550,734
978,9963,7350,7499
978,9963,7500,9999
978,9964,0,6
978,9964,70,94
978,9964,950,999
978,9965,00,39
978,9965,400,899
978,9965,9000,9999
978,9966,000,139
978,9966,14,14
978,9966,1500,1999
978,9966,20,69
978,9966,7000,7499
978,9966,750,820
978,9966,8210,8249
978,9966,825,825
978,9966,8260,8289
978,9966,829,959
978,9966,9600,9999
978,9967,00,39
978,9967,400,899
978,9967,9000,9999
978,9968,00,49
978,9968,500,939
978,9968,9400,9999
978,9969,00,06
978,9969,500,649
978,9969,9700,9999
978,9970,00,39
978,9970,400,899
978,9970,9000,9999
978,9971,0,5
978,9971,60,89
978,9971,900,989
978,9971,9900,9999
978,9972,00,09
978,9972,1,1
978,9972,200,249
978,9972,2500,2999
978,9972,30,59
978,9972,600,899
978,9972,9000,9999
978,9973,00,05
978,9973,060,089
978,9973,0900,0999
978,9973,10,69
978,9973,700,969
978,9973,9700,9999
978,9974,0,2
978,9974,30,54
978,9974,550,749
978,9974,7500,8799
978,9974,880,909
978,9974,91,94
978,9974,95,99
978,9975,0,0
978,9975,100,299
978,9975,3000,3999
978,9975,4000,4499
978,9975,45,89
978,9975,900,949
978,9975,9500,9999
978,9976,0,4
978,9976,5000,5799
978,9976,580,589
978,9976,59,89
978,9976,900,989
978,9976,9900,9999
978,9977,00,89
978,9977,900,989
978,9977,9900,9999
978,9978,00,29
978,9978,300,399
978,9978,40,94
978,9978,950,989
978,9978,9900,9999
978,9979,0,4
978,9979,50,64
978,9979,650,659
978,9979,66,75
978,9979,760,899
978,9979,9000,9999
978,9980,0,3
978,9980,40,89
978,9980,900,989
978,9980,9900,9999
978,9981,00,09
978,9981,100,159
978,9981,1600,1999
978,9981,20,79
978,9981,800,949
978,9981,9500,9999
978,9982,00,79
978,9982,800,989
978,9982,9900,9999
978,9983,80,94
978,9983,950,989
978,9983,9900,9999
978,9984,00,49
978,9984,500,899
978,9984,9000,9999
978,9985,0,4
978,9985,50,79
978,9985,800,899
978,9985,9000,9999
978,9986,00,39
978,9986,400,899
978,9986,9000,9399
978,9986,940,969
978,9986,97,99
978,9987,00,39
978,9987,400,879
978,9987,8800,9999
978,9988,0,3
978,9988,40,54
978,9988,550,749
978,9988,7500,9999
978,9989,0,0
978,9989,100,199
978,9989,2000,2999
978,9989,30,59
978,9989,600,949
978,9989,9500,9999
978,99901,00,49
978,99901,500,799
978,99901,80,99
978,99903,0,1
978,99903,20,89
978,99903,900,999
978,99904,0,5
978,99904,60,89
978,99904,900,999
978,99905,0,3
978,99905,40,79
978,99905,800,999
978,99906,0,2
978,99906,30,59
978,99906,600,699
978,99906,70,89
978,99906,90,94
978,99906,950,999
978,99908,0,0
978,99908,10,89
978,99908,900,999
978,99909,0,3
978,99909,40,94
978,99909,950,999
978,99910,0,2
978,99910,30,89
978,99910,900,999
978,99911,00,59
978,99911,600,999
978,99912,0,3
978,99912,400,599
978,99912,60,89
978,99912,900,999
978,99913,0,2
978,99913,30,35
978,99913,600,604
978,99914,0,4
978,99914,50,69
978,99914,7,7
978,99914,80,86
978,99914,870,879
978,99914,88,89
978,99914,900,999
978,99915,0,4
978,99915,50,79
978,99915,800,999
978,99916,0,2
978,99916,30,69
978,99916,700,999
978,99917,0,2
978,99917,30,88
978,99917,890,999
978,99918,0,3
978,99918,40,79
978,99918,800,999
978,99919,0,2
978,99919,300,399
978,99919,40,79
978,99919,800,999
978,99920,0,4
978,99920,50,89
978,99920,900,999
978,99921,0,1
978,99921,20,69
978,99921,700,799
978,99921,8,8
978,99921,90,99
978,99922,0,3
978,99922,40,69
978,99922,700,999
978,99923,0,1
978,99923,20,79
978,99923,800,999
978,99924,0,1
978,99924,20,79
978,99924,800,999
978,99925,0,0
978,99925,10,19
978,99925,200,299
978,99925,3,3
978,99925,40,79
978,99925,800,999
978,99926,0,0
978,99926,10,59
978,99926,600,869
978,99926,87,89
978,99926,90,99
978,99927,0,2
978,99927,30,59
978,99927,600,999
978,99928,0,0
978,99928,10,79
978,99928,800,999
978,99929,0,4
978,99929,50,79
978,99929,800,999
978,99930,0,4
978,99930,50,79
978,99930,800,999
978,99931,0,4
978,99931,50,79
978,99931,800,999
978,99932,0,0
978,99932,10,59
978,99932,600,699
978,99932,7,7
978,99932,80,99
978,99933,0,2
978,99933,30,59
978,99933,600,999
978,99934,0,1
978,99934,20,79
978,99934,800,999
978,99935,0,2
978,99935,30,59
978,99935,600,699
978,99935,7,8
978,99935,90,99
978,99936,0,0
978,99936,10,59
978,99936,600,999
978,99937,0,1
978,99937,20,59
978,99937,600,999
978,99938,0,1
978,99938,20,59
978,99938,600,899
978,99938,90,99
978,99939,0,2
978,99939,30,59
978,99939,60,89
978,99939,900,999
978,99940,0,0
978,99940,10,69
978,99940,700,999
978,99941,0,2
978,99941,30,79
978,99941,800,999
978,99942,0,4
978,99942,50,79
978,99942,800,999
978,99943,0,2
978,99943,30,59
978,99943,600,999
978,99944,0,4
978,99944,50,79
978,99944,800,999
978,99945,0,4
978,99945,50,89
978,99945,900,979
978,99945,98,99
978,99946,0,2
978,99946,30,59
978,99946,600,999
978,99947,0,2
978,99947,30,69
978,99947,700,999
978,99948,0,4
978,99948,50,79
978,99948,800,999
978,99949,0,1
978,99949,20,79
978,99949,8,8
978,99949,900,989
978,99949,99,99
978,99950,0,4
978,99950,50,79
978,99950,800,999
978,99952,0,4
978,99952,50,79
978,99952,800,999
978,99953,0,2
978,99953,30,79
978,99953,800,939
978,99953,94,99
978,99954,0,2
978,99954,30,69
978,99954,700,879
978,99954,88,99
978,99955,0,1
978,99955,20,59
978,99955,600,799
978,99955,80,99
978,99956,00,59
978,99956,600,859
978,99956,86,99
978,99957,0,1
978,99957,20,79
978,99957,800,949
978,99957,95,99
978,99958,0,4
978,99958,50,93
978,99958,940,949
978,99958,950,999
978,99959,0,2
978,99959,30,59
978,99959,600,999
978,99960,070,099
978,99960,10,94
978,99960,950,999
978,99961,0,2
978,99961,300,369
978,99961,37,89
978,99961,900,999
978,99962,0,4
978,99962,50,79
978,99962,800,999
978,99963,00,49
978,99963,500,919
978,99963,92,99
978,99964,0,1
978,99964,20,79
978,99964,800,999
978,99965,0,2
978,99965,300,359
978,99965,36,62
978,99965,630,999
978,99966,0,2
978,99966,30,69
978,99966,700,799
978,99966,80,96
978,99966,970,999
978,99967,0,0
978,99967,10,59
978,99967,600,999
978,99968,0,3
978,99968,400,599
978,99968,60,89
978,99968,900,999
978,99969,0,4
978,99969,50,79
978,99969,800,949
978,99969,95,99
978,99970,0,4
978,99970,50,89
978,99970,900,999
978,99971,0,3
978,99971,40,84
978,99971,850,999
978,99972,0,4
978,99972,50,89
978,99972,900,999
978,99973,0,3
978,99973,40,79
978,99973,800,999
978,99974,0,0
978,99974,10,25
978,99974,260,399
978,99974,40,63
978,99974,640,649
978,99974,65,79
978,99974,800,999
978,99975,0,2
978,99975,300,399
978,99975,40,79
978,99975,800,999
978,99976,00,03
978,99976,075,099
978,99976,10,15
978,99976,160,199
978,99976,20,59
978,99976,600,819
978,99976,82,89
978,99976,900,999
978,99977,0,1
978,99977,40,69
978,99977,700,799
978,99977,975,999
978,99978,0,4
978,99978,50,69
978,99978,700,999
978,99979,0,3
978,99979,40,79
978,99979,800,999
978,99980,0,0
978,99980,30,64
978,99980,700,999
978,99981,0,0
978,99981,140,149
978,99981,15,19
978,99981,200,219
978,99981,22,74
978,99981,750,999
978,99982,0,1
978,99982,50,68
978,99982,900,999
978,99983,0,0
978,99983,35,69
978,99983,900,999
978,99984,0,0
978,99984,50,69
978,99984,950,999
978,99985,0,1
978,99985,25,79
978,99985,800,999
978,99986,0,0
978,99986,50,69
978,99986,950,999
978,99987,700,999
978,99988,0,0
978,99988,50,54
978,99988,800,824
978,99989,0,1
978,99989,50,79
978,99989,900,999
